fighter_profile,name,nickname,dob,height,weight,reach,stance,fight_link,event,event_link,event_date,fighter_name,opponent_name,opponent_profile,fighter_result,opponent_result,fight_type,championship,perf_of_night,fight_of_night,sub_of_night,ko_of_night,method,round,time,fight_type.1,fight_desc
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/b22eab3aa1522f40,UFC 269: Oliveira vs. Poirier,http://www.ufcstats.com/event-details/ef927e4fe2117ab8,"December 11, 2021",Dustin Poirier,Charles Oliveira,http://www.ufcstats.com/fighter-details/07225ba28ae309b6,L,W,UFC Lightweight Title Bout,1,1,-,-,-,Submission,3,1:02,5 Rnd (5-5-5-5-5),Rear Naked Choke
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/7d0ce28ce8a77eb1,UFC 264: Poirier vs. McGregor 3,http://www.ufcstats.com/event-details/8a0be41c0380188d,"July 10, 2021",Dustin Poirier,Conor McGregor,http://www.ufcstats.com/fighter-details/f4c49976c75c5ab2,W,L,Lightweight Bout,-,-,-,-,-,TKO - Doctor's Stoppage,1,5:00,5 Rnd (5-5-5-5-5),
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/3d3e7dc7b4bf2bc4,UFC 257: Poirier vs. McGregor,http://www.ufcstats.com/event-details/4304992c2acc187b,"January 23, 2021",Dustin Poirier,Conor McGregor,http://www.ufcstats.com/fighter-details/f4c49976c75c5ab2,W,L,Lightweight Bout,-,1,-,-,-,KO/TKO,2,2:32,5 Rnd (5-5-5-5-5),Punches to Head At Distance
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/f8dd1e75978a3957,UFC Fight Night: Poirier vs. Hooker,http://www.ufcstats.com/event-details/c32eab6c2119e989,"June 27, 2020",Dustin Poirier,Dan Hooker,http://www.ufcstats.com/fighter-details/193b9d1858bc4df3,W,L,Lightweight Bout,-,-,1,-,-,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Sal D'amato 47 - 48. Derek Cleary 47 - 48. Eric Colon 46 - 48.
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/01a4827b3596d111,UFC 242: Khabib vs. Poirier,http://www.ufcstats.com/event-details/a79bfbc01b2264d6,"September 07, 2019",Dustin Poirier,Khabib Nurmagomedov,http://www.ufcstats.com/fighter-details/032cc3922d871c7f,L,W,UFC Lightweight Title Bout,1,1,-,-,-,Submission,3,2:06,5 Rnd (5-5-5-5-5),Rear Naked Choke
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/87126427cfcaee52,UFC 236: Holloway vs. Poirier 2,http://www.ufcstats.com/event-details/b0550072e5f0afa7,"April 13, 2019",Dustin Poirier,Max Holloway,http://www.ufcstats.com/fighter-details/150ff4cc642270b9,W,L,UFC Interim Lightweight Title Bout,1,-,1,-,-,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Sal D'amato 46 - 49. Mike Bell 46 - 49. Derek Cleary 46 - 49.
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/bd1fc4ff619f4e61,UFC Fight Night: Alvarez vs. Poirier 2,http://www.ufcstats.com/event-details/322a56923b396b4d,"July 28, 2018",Dustin Poirier,Eddie Alvarez,http://www.ufcstats.com/fighter-details/33a331684283900f,W,L,Lightweight Bout,-,1,-,-,-,KO/TKO,2,4:05,5 Rnd (5-5-5-5-5),Punches to Head At Distance
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/bfae2fb50efbdb0f,UFC Fight Night: Poirier vs. Gaethje,http://www.ufcstats.com/event-details/620be7e0712d431b,"April 14, 2018",Dustin Poirier,Justin Gaethje,http://www.ufcstats.com/fighter-details/9e8f6c728eb01124,W,L,Lightweight Bout,-,-,1,-,-,KO/TKO,4,0:33,5 Rnd (5-5-5-5-5),Punch to Head In Clinch
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/b55605791a4d72b9,UFC Fight Night: Poirier vs. Pettis,http://www.ufcstats.com/event-details/d856a0080ac09ed7,"November 11, 2017",Dustin Poirier,Anthony Pettis,http://www.ufcstats.com/fighter-details/cbb682f5fcc44bfc,W,L,Lightweight Bout,-,-,1,-,-,KO/TKO,3,2:08,5 Rnd (5-5-5-5-5),to Injury
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/6fe9729cee57c680,UFC 211: Miocic vs. Dos Santos,http://www.ufcstats.com/event-details/5df10509264586e5,"May 13, 2017",Dustin Poirier,Eddie Alvarez,http://www.ufcstats.com/fighter-details/33a331684283900f,NC,NC,Lightweight Bout,-,-,-,-,-,Could Not Continue,2,4:02,3 Rnd (5-5-5),Illegal Knees by Alvarez
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/8b8f9485214f9e48,UFC 208: Holm vs. De Randamie,http://www.ufcstats.com/event-details/865aa315ea62c511,"February 11, 2017",Dustin Poirier,Jim Miller,http://www.ufcstats.com/fighter-details/d1941565abf50b16,W,L,Lightweight Bout,-,-,1,-,-,Decision - Majority,3,5:00,3 Rnd (5-5-5),Eric Colon 28 - 28. Chris Lee 27 - 30. Derek Cleary 28 - 29.
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/692241119228cc82,UFC Fight Night: Poirier vs. Johnson,http://www.ufcstats.com/event-details/d6455cb4bee503ce,"September 17, 2016",Dustin Poirier,Michael Johnson,http://www.ufcstats.com/fighter-details/511e82663651438d,L,W,Lightweight Bout,-,1,-,-,-,KO/TKO,1,1:35,5 Rnd (5-5-5-5-5),Punches to Head At Distance
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/e86a77b69d50a834,UFC 199: Rockhold vs. Bisping 2,http://www.ufcstats.com/event-details/ff4c3ab594c7fac3,"June 04, 2016",Dustin Poirier,Bobby Green,http://www.ufcstats.com/fighter-details/887961364be5ceb3,W,L,Lightweight Bout,-,-,-,-,-,KO/TKO,1,2:53,3 Rnd (5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/4fa02674b920ff0a,UFC 195: Lawler vs Condit,http://www.ufcstats.com/event-details/380e8b023290d091,"January 02, 2016",Dustin Poirier,Joe Duffy,http://www.ufcstats.com/fighter-details/654ae722109a0d31,W,L,Lightweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Patricia Morse-Jarman 26 - 30. Junichiro Kamijo 27 - 30. Glenn Trowbridge 27 - 30.
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/f930743af6564795,UFC Fight Night: Boetsch vs Henderson,http://www.ufcstats.com/event-details/06dc1a58663579d2,"June 06, 2015",Dustin Poirier,Yancy Medeiros,http://www.ufcstats.com/fighter-details/813550bc53b15fb0,W,L,Lightweight Bout,-,1,-,-,-,KO/TKO,1,2:38,3 Rnd (5-5-5),Punches to Head In Clinch
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/12c600dc64edb403,UFC Fight Night: Mendes vs Lamas,http://www.ufcstats.com/event-details/16d09e800ad7ec79,"April 04, 2015",Dustin Poirier,Diego Ferreira,http://www.ufcstats.com/fighter-details/f53d4f21d1b5f2dc,W,L,Lightweight Bout,-,1,-,-,-,KO/TKO,1,3:45,3 Rnd (5-5-5),Punch to Head In Clinch
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/6bcea00473e43a59,UFC 178: Johnson vs Cariaso,http://www.ufcstats.com/event-details/3bb030257966b022,"September 27, 2014",Dustin Poirier,Conor McGregor,http://www.ufcstats.com/fighter-details/f4c49976c75c5ab2,L,W,Featherweight Bout,-,1,-,-,-,KO/TKO,1,1:46,3 Rnd (5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/3e6b5cb3c37bef3b,UFC Fight Night: Bisping vs Kennedy,http://www.ufcstats.com/event-details/f9f07bb5a43535ed,"April 16, 2014",Dustin Poirier,Akira Corassani,http://www.ufcstats.com/fighter-details/3f52ce18fb98008f,W,L,Featherweight Bout,-,-,1,-,-,KO/TKO,2,0:42,3 Rnd (5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/5e4f358e0bcc2f15,UFC 168: Weidman vs Silva 2,http://www.ufcstats.com/event-details/83d0de122f2f9664,"December 28, 2013",Dustin Poirier,Diego Brandao,http://www.ufcstats.com/fighter-details/c2e3e67b5911bfb7,W,L,Featherweight Bout,-,-,-,-,-,KO/TKO,1,4:54,3 Rnd (5-5-5),Punches to Head From Guard
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/af51920a3e176995,UFC 164: Henderson vs Pettis 2,http://www.ufcstats.com/event-details/980b4e712489098e,"August 31, 2013",Dustin Poirier,Erik Koch,http://www.ufcstats.com/fighter-details/99bd87a300079ed9,W,L,Featherweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Otto Torriero 28 - 29. Sal D'amato 27 - 29. Chris Lee 27 - 29.
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/493b7a8e3253b133,UFC on FUEL TV: Barao vs McDonald,http://www.ufcstats.com/event-details/4679a38cced7c64a,"February 16, 2013",Dustin Poirier,Cub Swanson,http://www.ufcstats.com/fighter-details/d247691a6c0e9034,L,W,Featherweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Lee 28 - 29. Chris Watts 27 - 30. Andy Roberts 27 - 30.
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/e88c59ad88e9dc27,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,http://www.ufcstats.com/event-details/c6da1c24fe473418,"December 15, 2012",Dustin Poirier,Jonathan Brookins,http://www.ufcstats.com/fighter-details/b0a6124751a56bc4,W,L,Featherweight Bout,-,-,-,-,-,Submission,1,4:15,3 Rnd (5-5-5),D'Arce Choke From Front Headlock
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/a8ec9c513d28c25c,UFC on FUEL TV: Korean Zombie vs Poirier,http://www.ufcstats.com/event-details/8caca5857ce0e30b,"May 15, 2012",Dustin Poirier,Chan Sung Jung,http://www.ufcstats.com/fighter-details/c451d67c09c55418,L,W,Featherweight Bout,-,-,1,1,-,Submission,4,1:07,5 Rnd (5-5-5-5-5),D'Arce Choke From Front Headlock Technical Submission
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/099a2db0470d456b,UFC 143: Diaz vs Condit,http://www.ufcstats.com/event-details/df2cf66d8c0123db,"February 04, 2012",Dustin Poirier,Max Holloway,http://www.ufcstats.com/fighter-details/150ff4cc642270b9,W,L,Featherweight Bout,-,-,-,1,-,Submission,1,3:23,3 Rnd (5-5-5),Triangle Armbar From Mount
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/db690563ae7fa070,UFC on FOX: Velasquez vs Dos Santos,http://www.ufcstats.com/event-details/1c061eb6e29eaa0a,"November 12, 2011",Dustin Poirier,Pablo Garza,http://www.ufcstats.com/fighter-details/8e5bfd4e82352340,W,L,Featherweight Bout,-,-,-,-,-,Submission,2,1:32,3 Rnd (5-5-5),D'Arce Choke From Half Guard
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/b3a0fc0a945a31f7,UFC 131: Dos Santos vs Carwin,http://www.ufcstats.com/event-details/aac5ac38148f0528,"June 11, 2011",Dustin Poirier,Jason Young,http://www.ufcstats.com/fighter-details/f59e9e49ef85b469,W,L,Featherweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dave Hagen 27 - 30. Bill Mahood 27 - 30. Sal D'amato 28 - 29.
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/b13e3620949300c5,UFC 125: Resolution,http://www.ufcstats.com/event-details/d1152823307d7e7c,"January 01, 2011",Dustin Poirier,Josh Grispi,http://www.ufcstats.com/fighter-details/60ba33c3f555a7a3,W,L,Featherweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lester Griffin 27 - 30. Patricia Morse-Jarman 27 - 30. Tony Weeks 27 - 30.
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/54a527a7a711a430,WEC 52: Faber vs. Mizugaki,http://www.ufcstats.com/event-details/484acc7b0f856ce9,"November 11, 2010",Dustin Poirier,Zachary Micklewright,http://www.ufcstats.com/fighter-details/a36a14985a57a1c6,W,L,Lightweight Bout,-,-,-,-,-,KO/TKO,1,0:53,3 Rnd (5-5-5),to
http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,Dustin Poirier,The Diamond,"Jan 19, 1989","5' 9""",155 lbs.,"72""",Southpaw,http://www.ufcstats.com/fight-details/be17aaad7221e2d9,WEC 50: Cruz vs. Benavidez,http://www.ufcstats.com/event-details/9f1641c08cf8fbe2,"August 18, 2010",Dustin Poirier,Danny Castillo,http://www.ufcstats.com/fighter-details/d1e7fc58d4225cdf,L,W,Lightweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Tony Weeks 27 - 30. Patricia Morse-Jarman 28 - 29. Doug Crosby 27 - 30.
http://www.ufcstats.com/fighter-details/3c6976f8182d9527,Alexander Gustafsson,The Mauler,"Jan 15, 1987","6' 5""",205 lbs.,"79""",Orthodox,http://www.ufcstats.com/fight-details/1ff520024da5b3b2,UFC Fight Night: Blaydes vs. Aspinall,http://www.ufcstats.com/event-details/319c15b8aac5bfde,"July 23, 2022",Alexander Gustafsson,Nikita Krylov,http://www.ufcstats.com/fighter-details/1091d4d957141094,L,W,Light Heavyweight Bout,-,1,-,-,-,KO/TKO,1,1:07,3 Rnd (5-5-5),Punch to Head In Clinch
http://www.ufcstats.com/fighter-details/3c6976f8182d9527,Alexander Gustafsson,The Mauler,"Jan 15, 1987","6' 5""",205 lbs.,"79""",Orthodox,http://www.ufcstats.com/fight-details/f786136e55007e17,UFC Fight Night: Whittaker vs. Till,http://www.ufcstats.com/event-details/dde70a112e053a6c,"July 25, 2020",Alexander Gustafsson,Fabricio Werdum,http://www.ufcstats.com/fighter-details/492b202d2064e7a9,L,W,Heavyweight Bout,-,1,-,-,-,Submission,1,2:30,3 Rnd (5-5-5),Armbar On Ground
http://www.ufcstats.com/fighter-details/3c6976f8182d9527,Alexander Gustafsson,The Mauler,"Jan 15, 1987","6' 5""",205 lbs.,"79""",Orthodox,http://www.ufcstats.com/fight-details/4f9939af9a1d40a3,UFC Fight Night: Gustafsson vs. Smith,http://www.ufcstats.com/event-details/cbc071cb20ea59c7,"June 01, 2019",Alexander Gustafsson,Anthony Smith,http://www.ufcstats.com/fighter-details/d4c9dcd330403612,L,W,Light Heavyweight Bout,-,1,-,-,-,Submission,4,2:38,5 Rnd (5-5-5-5-5),Rear Naked Choke
http://www.ufcstats.com/fighter-details/3c6976f8182d9527,Alexander Gustafsson,The Mauler,"Jan 15, 1987","6' 5""",205 lbs.,"79""",Orthodox,http://www.ufcstats.com/fight-details/ceaae1db8ccde29c,UFC 232: Jones vs. Gustafsson 2,http://www.ufcstats.com/event-details/c046100aea0dba9a,"December 29, 2018",Alexander Gustafsson,Jon Jones,http://www.ufcstats.com/fighter-details/07f72a2a7591b409,L,W,UFC Light Heavyweight Title Bout,1,-,-,-,-,KO/TKO,3,2:02,5 Rnd (5-5-5-5-5),Punches to Head From Back Control
http://www.ufcstats.com/fighter-details/3c6976f8182d9527,Alexander Gustafsson,The Mauler,"Jan 15, 1987","6' 5""",205 lbs.,"79""",Orthodox,http://www.ufcstats.com/fight-details/923d5041c3b6d763,UFC Fight Night: Gustafsson vs. Teixeira,http://www.ufcstats.com/event-details/1c7cce2f5c17160d,"May 28, 2017",Alexander Gustafsson,Glover Teixeira,http://www.ufcstats.com/fighter-details/7ff97850e8c32bda,W,L,Light Heavyweight Bout,-,-,1,-,-,KO/TKO,5,1:07,5 Rnd (5-5-5-5-5),Punches to Head At Distance
http://www.ufcstats.com/fighter-details/3c6976f8182d9527,Alexander Gustafsson,The Mauler,"Jan 15, 1987","6' 5""",205 lbs.,"79""",Orthodox,http://www.ufcstats.com/fight-details/0549b655619774c5,UFC Fight Night: Arlovski vs. Barnett,http://www.ufcstats.com/event-details/2b4faacc16d66898,"September 03, 2016",Alexander Gustafsson,Jan Blachowicz,http://www.ufcstats.com/fighter-details/99df7d0a2a08a8a8,W,L,Light Heavyweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Howard Hughes 27 - 30. Paul Sutherland 27 - 30. Clemens Werner 27 - 30.
http://www.ufcstats.com/fighter-details/3c6976f8182d9527,Alexander Gustafsson,The Mauler,"Jan 15, 1987","6' 5""",205 lbs.,"79""",Orthodox,http://www.ufcstats.com/fight-details/f5de8b2c81e91129,UFC 192: Cormier vs Gustafsson,http://www.ufcstats.com/event-details/119ebea97e914dcf,"October 03, 2015",Alexander Gustafsson,Daniel Cormier,http://www.ufcstats.com/fighter-details/d967f0128c323de6,L,W,UFC Light Heavyweight Title Bout,1,-,1,-,-,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Derek Cleary 48 - 47. Sal D'amato 47 - 48. Kerry Hatley 46 - 49.
http://www.ufcstats.com/fighter-details/3c6976f8182d9527,Alexander Gustafsson,The Mauler,"Jan 15, 1987","6' 5""",205 lbs.,"79""",Orthodox,http://www.ufcstats.com/fight-details/f47a32ec7dfda660,UFC on FOX: Gustafsson vs Johnson,http://www.ufcstats.com/event-details/706404da0775dcbc,"January 24, 2015",Alexander Gustafsson,Anthony Johnson,http://www.ufcstats.com/fighter-details/365fee2da473b177,L,W,Light Heavyweight Bout,-,1,-,-,-,KO/TKO,1,2:15,5 Rnd (5-5-5-5-5),Punches to Head On Ground
http://www.ufcstats.com/fighter-details/3c6976f8182d9527,Alexander Gustafsson,The Mauler,"Jan 15, 1987","6' 5""",205 lbs.,"79""",Orthodox,http://www.ufcstats.com/fight-details/742fcd610f344810,UFC Fight Night: Gustafsson vs Manuwa,http://www.ufcstats.com/event-details/ebc1f40e00e0c481,"March 08, 2014",Alexander Gustafsson,Jimi Manuwa,http://www.ufcstats.com/fighter-details/1e1dbd1cc5a7469e,W,L,Light Heavyweight Bout,-,1,1,-,-,KO/TKO,2,1:18,5 Rnd (5-5-5-5-5),Knee to Head In Clinch
http://www.ufcstats.com/fighter-details/3c6976f8182d9527,Alexander Gustafsson,The Mauler,"Jan 15, 1987","6' 5""",205 lbs.,"79""",Orthodox,http://www.ufcstats.com/fight-details/0aa5be9d0e75dd42,UFC 165: Jones vs Gustafsson,http://www.ufcstats.com/event-details/df5a77121ba84a5d,"September 21, 2013",Alexander Gustafsson,Jon Jones,http://www.ufcstats.com/fighter-details/07f72a2a7591b409,L,W,UFC Light Heavyweight Title Bout,1,-,1,-,-,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Richard Bertrand 47 - 48. Doug Crosby 47 - 48. Chris Lee 46 - 49.
http://www.ufcstats.com/fighter-details/3c6976f8182d9527,Alexander Gustafsson,The Mauler,"Jan 15, 1987","6' 5""",205 lbs.,"79""",Orthodox,http://www.ufcstats.com/fight-details/3b1aed7d00a775c6,UFC on FOX: Henderson vs Diaz,http://www.ufcstats.com/event-details/d1e6a6536ee62517,"December 08, 2012",Alexander Gustafsson,Mauricio Rua,http://www.ufcstats.com/fighter-details/140745cbbcb023ac,W,L,Light Heavyweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Sal D'amato 27 - 30. Lester Griffin 27 - 30. Dave Hagen 26 - 30.
http://www.ufcstats.com/fighter-details/3c6976f8182d9527,Alexander Gustafsson,The Mauler,"Jan 15, 1987","6' 5""",205 lbs.,"79""",Orthodox,http://www.ufcstats.com/fight-details/93096cfccdbf4fe8,UFC on FUEL TV: Gustafsson vs Silva,http://www.ufcstats.com/event-details/21f2974fd08085e3,"April 14, 2012",Alexander Gustafsson,Thiago Silva,http://www.ufcstats.com/fighter-details/2924886ee9c4c527,W,L,Light Heavyweight Bout,-,-,-,-,-,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Collett 27 - 30. Howard Hughes 27 - 30. Chris Watts 28 - 29.
http://www.ufcstats.com/fighter-details/3c6976f8182d9527,Alexander Gustafsson,The Mauler,"Jan 15, 1987","6' 5""",205 lbs.,"79""",Orthodox,http://www.ufcstats.com/fight-details/607722017a9d7e22,UFC 141: Lesnar vs Overeem,http://www.ufcstats.com/event-details/91720876db0ee468,"December 30, 2011",Alexander Gustafsson,Vladimir Matyushenko,http://www.ufcstats.com/fighter-details/ccdd90bd1fc7dab6,W,L,Light Heavyweight Bout,-,-,-,-,-,KO/TKO,1,2:13,3 Rnd (5-5-5),Punch to Head At Distance
http://www.ufcstats.com/fighter-details/3c6976f8182d9527,Alexander Gustafsson,The Mauler,"Jan 15, 1987","6' 5""",205 lbs.,"79""",Orthodox,http://www.ufcstats.com/fight-details/48ac0e2cf3681cca,UFC 133: Evans vs Ortiz 2,http://www.ufcstats.com/event-details/f1f9e48a0d150757,"August 06, 2011",Alexander Gustafsson,Matt Hamill,http://www.ufcstats.com/fighter-details/98b80a717b9bda17,W,L,Light Heavyweight Bout,-,-,-,-,-,KO/TKO,2,3:34,3 Rnd (5-5-5),Punches to Head From Mount
http://www.ufcstats.com/fighter-details/3c6976f8182d9527,Alexander Gustafsson,The Mauler,"Jan 15, 1987","6' 5""",205 lbs.,"79""",Orthodox,http://www.ufcstats.com/fight-details/fec8b9760d6bb235,UFC 127: Penn vs Fitch,http://www.ufcstats.com/event-details/88a9bc81271ccd89,"February 26, 2011",Alexander Gustafsson,James Te Huna,http://www.ufcstats.com/fighter-details/f5431394fb284bb9,W,L,Light Heavyweight Bout,-,-,-,-,-,Submission,1,4:27,3 Rnd (5-5-5),Rear Naked Choke
